total_pop,pop_white_non_hisp,pop_black,pop_asian,pop_hispanic,median_hh_income,pop_poverty,pop_poverty_total,labor_force,unemployed,median_gross_rent,housing_units_total,housing_units_vacant,median_year_built,avg_household_size,lor_total,lor_2019_or_later,lor_2015_2018,lor_2010_2014,lor_2000_2009,lor_1990_1999,lor_1989_or_earlier,lang_total,lang_english_only,lang_spanish,lang_french,lang_chinese,lang_vietnamese,lang_tagalog,lang_korean,renter_households_total,burden_30_35,burden_35_40,burden_40_50,burden_50_plus,nativity_total,pop_foreign_born,citizenship_total,pop_naturalized,pop_noncitizen,hh_lang_total,hh_limited_eng_spanish,hh_limited_eng_indoeuropean,hh_limited_eng_apilang,hh_limited_eng_other,pub_assist_total,pub_assist_or_snap,renter_hh_total,renter_hh_no_vehicle,GEO_ID,state,county,tract,inc_dist_total,inc_under_10k,inc_10_15k,inc_15_20k,inc_20_25k,inc_25_30k,inc_30_35k,id,pct_white,pct_black,pct_asian,pct_hispanic,unemployment,poverty_rate,vacancy_rate,occupancy_rate,rent_burden,pct_lor_2019_or_later,pct_lor_2015_2018,pct_lor_2010_2014,pct_lor_2000_2009,pct_lor_1990_1999,pct_lor_1989_or_earlier,pct_lang_english_only,pct_lang_spanish,pct_lang_french,pct_lang_chinese,pct_lang_vietnamese,pct_lang_tagalog,pct_lang_korean,pct_foreign_born,pct_naturalized,pct_noncitizen,pct_limited_eng_spanish,pct_limited_eng_indoeuropean,pct_limited_eng_apilang,pct_limited_eng_other,pct_limited_eng_any,pct_pub_assist_or_snap,pct_renter_no_vehicle,pct_under_35k
3421.0,2234.0,140.0,786.0,199.0,108339.0,621.0,3421.0,1867.0,37.0,1923.0,1823.0,154.0,1938.0,2.02,3364.0,2057.0,343.0,646.0,752.0,74.0,71.0,,,,,,,,,1116.0,60.0,49.0,69.0,269.0,3421.0,803.0,3421.0,327.0,476.0,1669.0,0.0,94.0,57.0,0.0,1669.0,97.0,1116.0,206.0,1400000US06001421700,06,001,421700,1669.0,86.0,103.0,20.0,37.0,23.0,95.0,421700,65.3,4.1,23.0,5.8,2.0,18.2,8.4,91.6,40.1,61.1,10.2,19.2,22.4,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,9.6,13.9,0.0,5.6,3.4,0.0,9.0,5.8,18.5,21.8
2260.0,1584.0,20.0,354.0,114.0,171168.0,110.0,2239.0,1320.0,38.0,2807.0,960.0,41.0,1938.0,2.44,2243.0,783.0,55.0,216.0,347.0,133.0,27.0,,,,,,,,,311.0,11.0,19.0,34.0,24.0,2260.0,258.0,2260.0,155.0,103.0,919.0,0.0,0.0,0.0,0.0,919.0,22.0,311.0,20.0,1400000US06001421800,06,001,421800,919.0,0.0,31.0,13.0,10.0,0.0,10.0,421800,70.1,0.9,15.7,5.0,2.9,4.9,4.3,95.7,28.3,34.9,2.5,9.6,15.5,5.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,6.9,4.6,0.0,0.0,0.0,0.0,0.0,2.4,6.4,7.0
4141.0,2089.0,549.0,871.0,298.0,160063.0,211.0,4136.0,2450.0,37.0,2208.0,1758.0,82.0,1938.0,2.46,4131.0,1320.0,0.0,350.0,556.0,204.0,179.0,,,,,,,,,674.0,8.0,52.0,71.0,131.0,4141.0,615.0,4141.0,366.0,249.0,1676.0,8.0,22.0,44.0,0.0,1676.0,84.0,674.0,127.0,1400000US06001421900,06,001,421900,1676.0,60.0,58.0,8.0,31.0,43.0,34.0,421900,50.4,13.3,21.0,7.2,1.5,5.1,4.7,95.3,38.9,32.0,0.0,8.5,13.5,4.9,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,8.8,6.0,0.5,1.3,2.6,0.0,4.4,5.0,18.8,14.0
2453.0,1214.0,119.0,510.0,164.0,140331.0,190.0,2429.0,1745.0,39.0,3135.0,1276.0,91.0,2003.0,1.93,2282.0,1815.0,192.0,713.0,561.0,209.0,98.0,,,,,,,,,968.0,116.0,39.0,116.0,168.0,2453.0,539.0,2453.0,207.0,332.0,1185.0,0.0,0.0,22.0,0.0,1185.0,78.0,968.0,119.0,1400000US06001422000,06,001,422000,1185.0,25.0,28.0,28.0,16.0,0.0,6.0,422000,49.5,4.9,20.8,6.7,2.2,7.8,7.1,92.9,45.4,79.5,8.4,31.2,24.6,9.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.4,13.5,0.0,0.0,1.9,0.0,1.9,6.6,12.3,8.7
3200.0,1495.0,374.0,455.0,641.0,124583.0,105.0,3191.0,1968.0,90.0,1979.0,1448.0,80.0,1959.0,2.34,3200.0,1442.0,228.0,362.0,366.0,436.0,0.0,,,,,,,,,706.0,83.0,31.0,85.0,145.0,3200.0,661.0,3200.0,315.0,346.0,1368.0,11.0,0.0,0.0,0.0,1368.0,60.0,706.0,106.0,1400000US06001422100,06,001,422100,1368.0,15.0,33.0,38.0,46.0,0.0,59.0,422100,46.7,11.7,14.2,20.0,4.6,3.3,5.5,94.5,48.7,45.1,7.1,11.3,11.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,9.8,10.8,0.8,0.0,0.0,0.0,0.8,4.4,15.0,14.0
3280.0,2054.0,83.0,360.0,239.0,105750.0,208.0,3275.0,1884.0,98.0,1952.0,1603.0,179.0,1947.0,2.29,3261.0,1298.0,69.0,366.0,616.0,146.0,78.0,,,,,,,,,748.0,9.0,22.0,39.0,148.0,3280.0,548.0,3280.0,278.0,270.0,1424.0,0.0,0.0,20.0,0.0,1424.0,106.0,748.0,124.0,1400000US06001422200,06,001,422200,1424.0,103.0,0.0,18.0,20.0,38.0,0.0,422200,62.6,2.5,11.0,7.3,5.2,6.4,11.2,88.8,29.1,39.8,2.1,11.2,18.9,4.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,8.5,8.2,0.0,0.0,1.4,0.0,1.4,7.4,16.6,12.6
3567.0,1875.0,444.0,717.0,245.0,93750.0,369.0,3560.0,1957.0,133.0,2242.0,1917.0,263.0,1956.0,2.15,3556.0,2100.0,299.0,536.0,636.0,388.0,233.0,,,,,,,,,1028.0,76.0,54.0,64.0,279.0,3567.0,739.0,3567.0,295.0,444.0,1654.0,0.0,0.0,59.0,34.0,1654.0,124.0,1028.0,364.0,1400000US06001422300,06,001,422300,1654.0,124.0,54.0,0.0,0.0,31.0,95.0,422300,52.6,12.4,20.1,6.9,6.8,10.4,13.7,86.3,46.0,59.1,8.4,15.1,17.9,10.9,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,8.3,12.4,0.0,0.0,3.6,2.1,5.6,7.5,35.4,18.4
4187.0,1580.0,134.0,1650.0,522.0,69717.0,721.0,4187.0,2531.0,157.0,2287.0,2247.0,394.0,1952.0,2.26,4187.0,3357.0,362.0,940.0,1721.0,80.0,164.0,,,,,,,,,1561.0,68.0,135.0,254.0,446.0,4187.0,1541.0,4187.0,588.0,953.0,1853.0,0.0,43.0,52.0,0.0,1853.0,64.0,1561.0,579.0,1400000US06001422400,06,001,422400,1853.0,168.0,70.0,29.0,41.0,111.0,34.0,422400,37.7,3.2,39.4,12.5,6.2,17.2,17.5,82.5,57.8,80.2,8.6,22.5,41.1,1.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,14.0,22.8,0.0,2.3,2.8,0.0,5.1,3.5,37.1,24.4
4467.0,1994.0,183.0,1432.0,585.0,58558.0,894.0,3290.0,2441.0,69.0,1817.0,1910.0,243.0,1948.0,1.88,3142.0,2428.0,430.0,761.0,1065.0,56.0,54.0,,,,,,,,,1281.0,25.0,81.0,272.0,462.0,4467.0,1496.0,4467.0,440.0,1056.0,1667.0,0.0,200.0,70.0,0.0,1667.0,97.0,1281.0,338.0,1400000US06001422500,06,001,422500,1667.0,248.0,23.0,23.0,75.0,64.0,15.0,422500,44.6,4.1,32.1,13.1,2.8,27.2,12.7,87.3,65.6,77.3,13.7,24.2,33.9,1.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,9.9,23.6,0.0,12.0,4.2,0.0,16.2,5.8,26.4,26.9
4803.0,1744.0,186.0,1597.0,793.0,42417.0,1305.0,2552.0,2032.0,140.0,1928.0,1138.0,139.0,1970.0,2.48,2477.0,2126.0,435.0,1121.0,535.0,0.0,20.0,,,,,,,,,848.0,44.0,12.0,63.0,372.0,4803.0,1187.0,4803.0,388.0,799.0,999.0,0.0,0.0,8.0,0.0,999.0,129.0,848.0,356.0,1400000US06001422700,06,001,422700,999.0,322.0,38.0,28.0,20.0,54.0,11.0,422700,36.3,3.9,33.3,16.5,6.9,51.1,12.2,87.8,57.9,85.8,17.6,45.3,21.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,8.1,16.6,0.0,0.0,0.8,0.0,0.8,12.9,42.0,47.3
8980.0,2486.0,515.0,3674.0,1671.0,26056.0,1810.0,2939.0,3535.0,452.0,1842.0,1726.0,363.0,1960.0,2.09,2853.0,2805.0,400.0,1400.0,805.0,41.0,91.0,,,,,,,,,1338.0,145.0,83.0,50.0,687.0,8980.0,1800.0,8980.0,430.0,1370.0,1363.0,0.0,38.0,111.0,0.0,1363.0,236.0,1338.0,969.0,1400000US06001422800,06,001,422800,1363.0,338.0,101.0,109.0,109.0,100.0,84.0,422800,27.7,5.7,40.9,18.6,12.8,61.6,21.0,79.0,72.1,98.3,14.0,49.1,28.2,1.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.8,15.3,0.0,2.8,8.1,0.0,10.9,17.3,72.4,61.7
2024.0,820.0,0.0,1040.0,51.0,49604.0,814.0,2009.0,1185.0,97.0,2127.0,1166.0,317.0,1970.0,2.37,2009.0,2001.0,134.0,825.0,839.0,56.0,23.0,,,,,,,,,841.0,0.0,31.0,34.0,273.0,2024.0,869.0,2024.0,150.0,719.0,849.0,0.0,19.0,43.0,0.0,849.0,37.0,841.0,373.0,1400000US06001422901,06,001,422901,849.0,177.0,33.0,0.0,41.0,17.0,45.0,422901,40.5,0.0,51.4,2.5,8.2,40.5,27.2,72.8,40.2,99.6,6.7,41.1,41.8,2.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,7.4,35.5,0.0,2.2,5.1,0.0,7.3,4.4,44.4,36.9
3022.0,907.0,203.0,1189.0,209.0,,1560.0,3022.0,1368.0,0.0,1927.0,1567.0,198.0,1972.0,2.15,2945.0,2945.0,652.0,1326.0,671.0,250.0,0.0,,,,,,,,,1369.0,118.0,0.0,89.0,589.0,3022.0,931.0,3022.0,276.0,655.0,1369.0,0.0,0.0,15.0,0.0,1369.0,117.0,1369.0,694.0,1400000US06001422902,06,001,422902,1369.0,328.0,9.0,82.0,44.0,65.0,8.0,422902,30.0,6.7,39.3,6.9,0.0,51.6,12.6,87.4,58.1,100.0,22.1,45.0,22.8,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,9.1,21.7,0.0,0.0,1.1,0.0,1.1,8.5,50.7,39.2
4549.0,2605.0,343.0,1011.0,374.0,86917.0,482.0,4539.0,3009.0,124.0,2300.0,2104.0,213.0,1938.0,2.34,4422.0,2580.0,433.0,320.0,1646.0,117.0,40.0,,,,,,,,,1143.0,75.0,17.0,97.0,447.0,4549.0,755.0,4549.0,320.0,435.0,1891.0,0.0,0.0,68.0,0.0,1891.0,179.0,1143.0,230.0,1400000US06001423000,06,001,423000,1891.0,32.0,112.0,24.0,12.0,88.0,80.0,423000,57.3,7.5,22.2,8.2,4.1,10.6,10.1,89.9,55.6,58.3,9.8,7.2,37.2,2.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,7.0,9.6,0.0,0.0,3.6,0.0,3.6,9.5,20.1,18.4
4275.0,1766.0,1015.0,601.0,434.0,61161.0,723.0,4224.0,2022.0,98.0,1803.0,2155.0,147.0,1948.0,2.08,4186.0,2551.0,90.0,721.0,1147.0,318.0,32.0,,,,,,,,,1281.0,102.0,81.0,154.0,525.0,4275.0,940.0,4275.0,570.0,370.0,2008.0,8.0,28.0,82.0,0.0,2008.0,123.0,1281.0,629.0,1400000US06001423100,06,001,423100,2008.0,44.0,120.0,205.0,48.0,23.0,228.0,423100,41.3,23.7,14.1,10.2,4.8,17.1,6.8,93.2,67.3,60.9,2.2,17.2,27.4,7.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.3,8.7,0.4,1.4,4.1,0.0,5.9,6.1,49.1,33.3
3003.0,1176.0,527.0,178.0,1004.0,80106.0,510.0,2997.0,1486.0,29.0,1790.0,1287.0,156.0,1959.0,2.63,2976.0,1619.0,204.0,248.0,457.0,507.0,186.0,,,,,,,,,750.0,7.0,85.0,133.0,189.0,3003.0,809.0,3003.0,458.0,351.0,1131.0,22.0,0.0,29.0,0.0,1131.0,175.0,750.0,285.0,1400000US06001423200,06,001,423200,1131.0,88.0,81.0,30.0,39.0,35.0,25.0,423200,39.2,17.5,5.9,33.4,2.0,17.0,12.1,87.9,55.2,54.4,6.9,8.3,15.4,17.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,15.3,11.7,1.9,0.0,2.6,0.0,4.5,15.5,38.0,26.3
3476.0,1595.0,690.0,206.0,579.0,83450.0,658.0,3476.0,1857.0,112.0,1375.0,1699.0,270.0,1944.0,2.43,3476.0,1478.0,253.0,124.0,805.0,200.0,65.0,,,,,,,,,652.0,26.0,34.0,29.0,261.0,3476.0,522.0,3476.0,352.0,170.0,1429.0,24.0,10.0,10.0,0.0,1429.0,163.0,652.0,208.0,1400000US06001423300,06,001,423300,1429.0,123.0,55.0,13.0,39.0,70.0,45.0,423300,45.9,19.9,5.9,16.7,6.0,18.9,15.9,84.1,53.7,42.5,7.3,3.6,23.2,5.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.1,4.9,1.7,0.7,0.7,0.0,3.1,11.4,31.9,24.1
5551.0,2613.0,737.0,593.0,1237.0,107455.0,809.0,5551.0,3601.0,231.0,2047.0,2316.0,157.0,1954.0,2.55,5508.0,3431.0,57.0,1148.0,1519.0,681.0,26.0,,,,,,,,,1367.0,230.0,106.0,56.0,250.0,5551.0,1081.0,5551.0,486.0,595.0,2159.0,31.0,25.0,57.0,0.0,2159.0,465.0,1367.0,268.0,1400000US06001423400,06,001,423400,2159.0,130.0,77.0,135.0,160.0,12.0,12.0,423400,47.1,13.3,10.7,22.3,6.4,14.6,6.8,93.2,47.0,62.3,1.0,20.8,27.6,12.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,8.8,10.7,1.4,1.2,2.6,0.0,5.2,21.5,19.6,24.4
3540.0,1935.0,357.0,490.0,594.0,89728.0,432.0,3407.0,2103.0,85.0,1932.0,1632.0,114.0,1953.0,2.22,3364.0,2075.0,195.0,869.0,722.0,155.0,59.0,,,,,,,,,1001.0,202.0,28.0,106.0,213.0,3540.0,624.0,3540.0,291.0,333.0,1518.0,0.0,13.0,53.0,50.0,1518.0,83.0,1001.0,289.0,1400000US06001423500,06,001,423500,1518.0,95.0,63.0,86.0,29.0,66.0,53.0,423500,54.7,10.1,13.8,16.8,4.0,12.7,7.0,93.0,54.8,61.7,5.8,25.8,21.5,4.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,8.2,9.4,0.0,0.9,3.5,3.3,7.6,5.5,28.9,25.8
2738.0,1715.0,102.0,352.0,358.0,155857.0,300.0,2700.0,1741.0,123.0,2162.0,1241.0,119.0,1938.0,2.39,2678.0,1297.0,162.0,343.0,470.0,237.0,68.0,,,,,,,,,615.0,55.0,16.0,55.0,129.0,2738.0,509.0,2738.0,281.0,228.0,1122.0,0.0,10.0,0.0,0.0,1122.0,100.0,615.0,114.0,1400000US06001423601,06,001,423601,1122.0,37.0,8.0,0.0,56.0,14.0,19.0,423601,62.6,3.7,12.9,13.1,7.1,11.1,9.6,90.4,41.5,48.4,6.0,12.8,17.6,8.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,10.3,8.3,0.0,0.9,0.0,0.0,0.9,8.9,18.5,11.9
7198.0,3393.0,108.0,2166.0,1006.0,59297.0,3578.0,7083.0,3800.0,287.0,2225.0,2543.0,327.0,1963.0,3.19,7078.0,5575.0,482.0,3458.0,1431.0,0.0,127.0,,,,,,,,,1625.0,105.0,47.0,111.0,880.0,7198.0,1799.0,7198.0,732.0,1067.0,2216.0,0.0,0.0,0.0,0.0,2216.0,293.0,1625.0,772.0,1400000US06001423602,06,001,423602,2216.0,301.0,95.0,118.0,73.0,0.0,57.0,423602,47.1,1.5,30.1,14.0,7.6,50.5,12.9,87.1,70.3,78.8,6.8,48.9,20.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.2,14.8,0.0,0.0,0.0,0.0,0.0,13.2,47.5,29.1
3606.0,2179.0,86.0,533.0,603.0,108750.0,473.0,2859.0,1774.0,96.0,1877.0,1377.0,172.0,1938.0,2.37,2850.0,1126.0,110.0,433.0,451.0,51.0,44.0,,,,,,,,,631.0,39.0,70.0,70.0,169.0,3606.0,616.0,3606.0,300.0,316.0,1205.0,22.0,0.0,19.0,0.0,1205.0,110.0,631.0,199.0,1400000US06001423700,06,001,423700,1205.0,99.0,53.0,20.0,26.0,55.0,0.0,423700,60.4,2.4,14.8,16.7,5.4,16.5,12.5,87.5,55.2,39.5,3.9,15.2,15.8,1.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,8.3,8.8,1.8,0.0,1.6,0.0,3.4,9.1,31.5,21.0
3425.0,2485.0,37.0,393.0,189.0,191838.0,268.0,3425.0,1704.0,66.0,2241.0,1452.0,31.0,1938.0,2.41,3425.0,920.0,90.0,362.0,319.0,105.0,35.0,,,,,,,,,462.0,33.0,0.0,24.0,48.0,3425.0,567.0,3425.0,266.0,301.0,1421.0,0.0,0.0,33.0,0.0,1421.0,35.0,462.0,24.0,1400000US06001423800,06,001,423800,1421.0,72.0,9.0,0.0,5.0,14.0,0.0,423800,72.6,1.1,11.5,5.5,3.9,7.8,2.1,97.9,22.7,26.9,2.6,10.6,9.3,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,7.8,8.8,0.0,0.0,2.3,0.0,2.3,2.5,5.2,7.0
2258.0,1168.0,286.0,153.0,444.0,105625.0,201.0,2250.0,1457.0,85.0,2065.0,938.0,79.0,1938.0,2.61,2239.0,1236.0,44.0,377.0,426.0,277.0,47.0,,,,,,,,,551.0,28.0,14.0,55.0,103.0,2258.0,488.0,2258.0,231.0,257.0,859.0,6.0,0.0,12.0,0.0,859.0,86.0,551.0,77.0,1400000US06001423901,06,001,423901,859.0,35.0,32.0,16.0,10.0,23.0,16.0,423901,51.7,12.7,6.8,19.7,5.8,8.9,8.4,91.6,36.3,55.2,2.0,16.8,19.0,12.4,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,10.2,11.4,0.7,0.0,1.4,0.0,2.1,10.0,14.0,15.4
1512.0,1041.0,90.0,212.0,107.0,171583.0,251.0,1483.0,975.0,41.0,2391.0,737.0,78.0,1938.0,2.2,1453.0,853.0,167.0,286.0,219.0,55.0,36.0,,,,,,,,,450.0,40.0,12.0,0.0,125.0,1512.0,212.0,1512.0,85.0,127.0,659.0,14.0,0.0,0.0,0.0,659.0,64.0,450.0,93.0,1400000US06001423902,06,001,423902,659.0,42.0,13.0,32.0,5.0,16.0,5.0,423902,68.8,6.0,14.0,7.1,4.2,16.9,10.6,89.4,39.3,58.7,11.5,19.7,15.1,3.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.6,8.4,2.1,0.0,0.0,0.0,2.1,9.7,20.7,17.1
3631.0,1683.0,658.0,508.0,593.0,87500.0,591.0,3620.0,2204.0,237.0,1998.0,1516.0,118.0,1938.0,2.55,3563.0,2323.0,284.0,802.0,765.0,360.0,89.0,,,,,,,,,1003.0,73.0,145.0,37.0,348.0,3631.0,727.0,3631.0,316.0,411.0,1398.0,0.0,0.0,15.0,0.0,1398.0,241.0,1003.0,238.0,1400000US06001424001,06,001,424001,1398.0,95.0,68.0,59.0,35.0,44.0,37.0,424001,46.4,18.1,14.0,16.3,10.8,16.3,7.8,92.2,60.1,65.2,8.0,22.5,21.5,10.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.7,11.3,0.0,0.0,1.1,0.0,1.1,17.2,23.7,24.2
2663.0,1004.0,830.0,301.0,453.0,103393.0,198.0,2628.0,1575.0,142.0,1482.0,1145.0,108.0,1945.0,2.56,2650.0,1004.0,14.0,305.0,460.0,213.0,12.0,,,,,,,,,504.0,104.0,16.0,29.0,68.0,2663.0,415.0,2663.0,264.0,151.0,1037.0,4.0,11.0,30.0,0.0,1037.0,219.0,504.0,140.0,1400000US06001424002,06,001,424002,1037.0,8.0,73.0,4.0,29.0,35.0,28.0,424002,37.7,31.2,11.3,17.0,9.0,7.5,9.4,90.6,43.1,37.9,0.5,11.5,17.4,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,9.9,5.7,0.4,1.1,2.9,0.0,4.3,21.1,27.8,17.1
1754.0,797.0,104.0,420.0,186.0,81722.0,108.0,1754.0,1241.0,64.0,2380.0,1359.0,116.0,1975.0,1.41,1754.0,936.0,108.0,255.0,505.0,50.0,18.0,,,,,,,,,688.0,59.0,86.0,50.0,193.0,1754.0,584.0,1754.0,265.0,319.0,1243.0,8.0,69.0,24.0,0.0,1243.0,35.0,688.0,74.0,1400000US06001425101,06,001,425101,1243.0,34.0,40.0,15.0,32.0,7.0,121.0,425101,45.4,5.9,23.9,10.6,5.2,6.2,8.5,91.5,56.4,53.4,6.2,14.5,28.8,2.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,15.1,18.2,0.6,5.6,1.9,0.0,8.1,2.8,10.8,20.0
3969.0,1170.0,507.0,1589.0,399.0,124375.0,275.0,3969.0,2964.0,56.0,3044.0,2475.0,184.0,1989.0,1.73,3969.0,2869.0,493.0,1264.0,1081.0,31.0,0.0,,,,,,,,,1698.0,150.0,79.0,304.0,337.0,3969.0,1786.0,3969.0,706.0,1080.0,2291.0,0.0,26.0,146.0,22.0,2291.0,54.0,1698.0,319.0,1400000US06001425102,06,001,425102,2291.0,56.0,0.0,43.0,0.0,8.0,0.0,425102,29.5,12.8,40.0,10.1,1.9,6.9,7.4,92.6,51.2,72.3,12.4,31.8,27.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17.8,27.2,0.0,1.1,6.4,1.0,8.5,2.4,18.8,4.7
3103.0,971.0,826.0,928.0,215.0,119301.0,278.0,3103.0,2401.0,231.0,2953.0,1801.0,80.0,2002.0,1.8,3103.0,2307.0,291.0,768.0,1021.0,78.0,85.0,,,,,,,,,1258.0,82.0,97.0,83.0,274.0,3103.0,879.0,3103.0,396.0,483.0,1721.0,0.0,0.0,54.0,0.0,1721.0,126.0,1258.0,112.0,1400000US06001425103,06,001,425103,1721.0,105.0,27.0,8.0,0.0,17.0,0.0,425103,31.3,26.6,29.9,6.9,9.6,9.0,4.4,95.6,42.6,74.3,9.4,24.8,32.9,2.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,12.8,15.6,0.0,0.0,3.1,0.0,3.1,7.3,8.9,9.1
4014.0,1668.0,624.0,949.0,388.0,119083.0,898.0,4003.0,2581.0,99.0,2442.0,2398.0,420.0,1991.0,2.02,4002.0,2814.0,31.0,1042.0,1355.0,335.0,24.0,,,,,,,,,1406.0,70.0,99.0,24.0,376.0,4014.0,980.0,4014.0,525.0,455.0,1978.0,57.0,15.0,24.0,0.0,1978.0,188.0,1406.0,346.0,1400000US06001425104,06,001,425104,1978.0,182.0,136.0,56.0,61.0,30.0,70.0,425104,41.6,15.5,23.6,9.7,3.8,22.4,17.5,82.5,40.5,70.3,0.8,26.0,33.9,8.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,13.1,11.3,2.9,0.8,1.2,0.0,4.9,9.5,24.6,27.0
6300.0,4288.0,0.0,1549.0,152.0,250001.0,76.0,6300.0,3041.0,113.0,3501.0,2259.0,122.0,1938.0,2.95,6295.0,427.0,0.0,70.0,216.0,101.0,0.0,,,,,,,,,125.0,0.0,0.0,0.0,0.0,6300.0,913.0,6300.0,696.0,217.0,2137.0,0.0,0.0,0.0,0.0,2137.0,0.0,125.0,10.0,1400000US06001426100,06,001,426100,2137.0,0.0,19.0,21.0,0.0,21.0,0.0,426100,68.1,0.0,24.6,2.4,3.7,1.2,5.4,94.6,0.0,6.8,0.0,1.1,3.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,11.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.9
4861.0,3310.0,70.0,866.0,281.0,250001.0,318.0,4861.0,2403.0,157.0,3501.0,1684.0,32.0,1938.0,2.94,4861.0,800.0,152.0,405.0,159.0,14.0,0.0,,,,,,,,,301.0,8.0,4.0,0.0,29.0,4861.0,459.0,4861.0,378.0,81.0,1652.0,0.0,0.0,40.0,0.0,1652.0,45.0,301.0,12.0,1400000US06001426200,06,001,426200,1652.0,17.0,21.0,25.0,36.0,7.0,24.0,426200,68.1,1.4,17.8,5.8,6.5,6.5,1.9,98.1,13.6,16.5,3.1,8.3,3.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,7.8,1.7,0.0,0.0,2.4,0.0,2.4,2.7,4.0,7.9
4222.0,2448.0,51.0,776.0,628.0,215045.0,71.0,4058.0,2150.0,138.0,3501.0,1477.0,102.0,1938.0,2.95,4062.0,996.0,0.0,421.0,379.0,196.0,0.0,,,,,,,,,329.0,35.0,0.0,27.0,49.0,4222.0,716.0,4222.0,431.0,285.0,1375.0,0.0,0.0,26.0,0.0,1375.0,21.0,329.0,0.0,1400000US06001427100,06,001,427100,1375.0,23.0,0.0,0.0,8.0,0.0,0.0,427100,58.0,1.2,18.4,14.9,6.4,1.7,6.9,93.1,33.7,24.5,0.0,10.4,9.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.2,6.8,0.0,0.0,1.9,0.0,1.9,1.5,0.0,2.3
4508.0,1468.0,149.0,1788.0,748.0,118571.0,305.0,4399.0,2541.0,141.0,2127.0,1688.0,86.0,1938.0,2.71,4346.0,2588.0,19.0,482.0,1506.0,500.0,37.0,,,,,,,,,1037.0,95.0,58.0,106.0,136.0,4508.0,1100.0,4508.0,780.0,320.0,1602.0,0.0,0.0,65.0,0.0,1602.0,138.0,1037.0,139.0,1400000US06001427200,06,001,427200,1602.0,53.0,28.0,47.0,52.0,59.0,64.0,427200,32.6,3.3,39.7,16.6,5.5,6.9,5.1,94.9,38.1,59.5,0.4,11.1,34.7,11.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,17.3,7.1,0.0,0.0,4.1,0.0,4.1,8.6,13.4,18.9
